,article,first_subcategory,first_seen,last_seen
5617,1193638,36,19,31
5618,1193631,36,19,31
5619,1193641,36,19,31
5620,1246849,38,19,31
5621,1319685,49,19,19
5622,1246852,38,19,31
5623,769654,39,19,31
5624,1236890,148,19,31
5625,1062032,128,19,31
5626,1476328,128,19,31
5627,1496345,19,20,31
5628,1435131,48,20,31
5629,1430854,37,20,31
5630,1430830,88,20,31
5631,553027,18,20,31
5632,208377,18,20,31
5633,634894,18,20,31
5634,1554323,28,20,31
5635,1554322,28,20,31
5636,1061242,20,20,31
5637,1178072,28,20,31
5638,1554321,28,20,31
5639,1555216,87,20,31
5640,1555215,87,20,31
5641,1496344,20,20,31
5642,571900,23,20,31
5643,1548731,86,21,21
5644,1456039,15,21,31
5645,1554148,35,21,31
5646,1548732,86,21,21
5647,1397431,23,21,31
5648,1456037,12,21,31
5649,1456040,14,21,31
5650,1456038,14,21,31
5651,1397432,23,21,31
5652,1397433,23,21,31
5653,1245375,113,21,31
5654,772469,48,21,31
5655,1555886,118,24,31
5656,1555887,118,24,31
5657,1177775,37,24,31
5658,1544399,156,24,31
5659,1544398,156,24,31
5660,1544411,156,24,31
5661,1544401,156,24,31
5662,1544403,156,24,31
5663,1544410,156,24,31
5664,1544405,156,24,31
5665,1544404,156,24,31
5666,1544409,156,24,31
5667,1544412,156,24,31
5668,1544400,156,24,31
5669,1196740,35,24,31
5670,1555885,119,25,31
5671,1187139,35,25,31
5672,1554653,20,25,31
5673,1002668,20,25,31
5674,1544381,157,26,31
5675,1544387,157,26,31
5676,1544392,157,26,26
5677,1544394,157,26,26
5678,1544395,157,26,26
5679,1544386,157,26,31
5680,1424284,118,27,31
5681,1286378,21,27,31
5682,1286379,21,27,31
5683,1286375,21,27,31
5684,1286376,21,27,31
5685,1286377,21,27,31
5686,1559974,162,27,31
5687,1544388,157,27,31
5688,1544390,157,27,27
5689,1544389,157,27,27
5690,1544391,157,27,27
5691,1544397,157,27,31
5692,1433562,57,27,31
5693,1556548,29,27,31
5694,1556547,29,27,31
5695,1556545,29,27,31
5696,1556546,29,27,31
5697,1544402,156,27,31
5698,1264997,128,27,31
5699,1472638,28,27,31
5700,1205285,100,28,31
5701,1383490,155,28,28
5702,1228075,167,28,28
5703,1228076,167,28,28
5704,1544384,157,28,31
5705,1544382,157,28,31
5706,1558438,28,28,31
5707,1558439,28,28,31
5708,1558437,28,28,28
5709,1558436,28,28,31
5710,1558435,28,28,31
5711,1228088,163,28,31
5712,1205288,98,28,31
5713,1540636,53,28,31
5714,1540639,53,28,31
5715,1540637,53,28,31
5716,1540638,53,28,31
5717,1228085,164,28,31
5718,1445838,128,28,31
5719,1559178,155,30,30
5720,1559183,57,30,31
5721,1559182,57,30,31
5722,1559190,57,30,31
5723,1443631,155,30,30
5724,1561329,91,30,31
5725,1559175,145,30,31
5726,1559176,145,30,31
5727,1559191,53,30,31
5728,1559181,109,30,31
5729,1559185,109,30,31
5730,1559186,148,30,31
5731,1559180,108,30,31
5732,1559179,108,30,31
5733,1559184,108,30,31
5734,1559189,128,30,30
5735,1553448,162,31,31
5736,1558542,116,31,31
5737,1558544,116,31,31
5738,1558543,116,31,31
5739,1560066,95,31,31
5740,1430171,129,31,31
5741,1560064,91,31,31
5742,1537704,40,31,31
5743,1537705,40,31,31
5744,1537700,40,31,31
5745,1537701,40,31,31
5746,1558548,158,31,31
5747,1558545,158,31,31
5748,1558547,158,31,31
5749,1537702,40,31,31
5750,1537706,40,31,31
5751,1537703,40,31,31
5752,1560067,91,31,31
5753,1560063,91,31,31
5754,1560065,91,31,31
